PriceUpdateDate,ItemCode,IsGiftItem,RewardType,AllowMultipleDiscounts,PromotionId
2025-08-27 07:48:02,074764322548,0,4,1,4258200
2025-08-27 07:48:02,3350900002787,0,4,1,4258200
2025-08-27 07:48:02,0885190812646,0,4,1,4258200
2025-08-24 08:26:00,3282770153217,0,8,1,4257534
2025-08-27 07:48:02,3600541928275,0,4,1,4258200
2025-08-27 08:18:25,3600524051570,0,3,1,4257682
2025-08-24 13:01:30,3838824276007,0,8,1,4258681
2025-08-27 07:48:02,7290010382897,0,4,1,4258200
2025-08-27 16:26:52,7296179021073,0,4,1,4258058
2025-08-27 07:49:08,8809864766884,0,11,0,4120406
2025-08-27 16:26:52,7290106960558,0,4,1,4258058
2025-08-27 07:48:02,7290110458539,0,4,1,4258200
2025-08-27 07:48:02,7290113822788,0,4,1,4258200
2025-08-21 13:46:41,5900951310379,0,1,1,4256401
2025-08-24 16:31:52,3666057101960,0,4,1,4259596
2025-08-27 08:18:16,7290000197425,0,1,1,4257667
2025-08-24 15:18:05,7290010065745,0,1,1,4258575
2025-08-27 16:26:52,7290118203292,0,4,1,4258058
2025-08-27 08:20:42,8718951319059,0,3,1,4258037
2025-08-24 08:45:26,7290015765572,0,2,1,4258188
2025-08-24 08:25:56,7290011166762,0,1,1,4257527
2025-08-27 07:48:02,7290005657573,0,4,1,4258200
2025-08-27 07:48:02,7290104962967,0,4,1,4258200
2025-08-27 08:18:25,3600523966271,0,3,1,4257682
2025-08-24 16:34:09,7290005657597,0,3,1,4259742
2025-08-27 07:49:08,3614274425772,0,11,0,4120406
2025-08-27 07:49:08,3600542432962,0,11,0,4120406
2025-08-27 16:26:52,7290108452181,0,4,1,4258058
2025-08-24 08:45:32,7610700624913,0,2,1,4258196
2025-08-27 08:21:42,7290108452150,0,8,1,4258111
2025-08-25 14:04:46,7290113823105,0,8,1,4262097
2025-08-27 07:49:08,192333066935,0,11,0,4120406
2025-08-27 07:49:08,7290001229231,0,11,0,4120406
2025-08-24 16:39:38,7290104969782,0,8,1,4259884
2025-08-27 16:26:52,7290120667006,0,4,1,4258058
2025-08-25 09:00:23,027131935353,0,4,1,4259941
2025-08-24 16:38:21,9007867760055,0,4,1,4259791
2025-08-24 08:45:17,7290115660616,0,2,1,4258174
2025-08-24 16:38:40,3390150586224,0,4,1,4259808
2025-08-27 07:48:02,8809738322383,0,4,1,4258200
2025-08-24 08:45:10,7290116932071,0,3,1,4258163
2025-08-27 08:20:25,3574661427935,0,8,1,4258015
2025-08-24 16:31:38,3380810446968,0,3,1,4259593
2025-08-27 16:26:52,7290114965552,0,4,1,4258058
2025-08-27 16:26:52,7290108457957,0,4,1,4258058
2025-08-26 13:51:46,0885190821143,0,3,1,4259602
2025-08-24 16:27:52,96018104236,0,4,1,4259584
2025-08-27 16:26:52,7290118204879,0,4,1,4258058
2025-08-24 16:31:52,3380810448368,0,4,1,4259596
2025-08-24 16:38:51,4005808670611,0,4,1,4259823
2025-08-27 07:48:02,5060372805110,0,4,1,4258200
2025-08-27 07:49:08,30149397,0,11,0,4120406
2025-08-27 08:18:58,8700216527880,0,1,1,4257897
2025-08-24 16:32:36,3264680026089,0,4,1,4259620
2025-08-27 08:21:47,7290113825376,0,1,1,4258117
2025-08-24 08:45:17,7290011771553,0,2,1,4258175
2025-08-27 07:48:02,3390150591501,0,4,1,4258200
2025-08-24 16:26:22,3574661699516,0,3,1,4259522
2025-08-27 08:19:02,4056800779444,0,8,1,4257902
2025-08-27 07:48:02,8809576261387,0,4,1,4258200
2025-08-25 09:00:15,192333081020,0,4,1,4259927
2025-08-27 07:49:08,3380810458152,0,11,0,4120406
2025-08-24 16:27:56,3614272049161,0,4,1,4259588
2025-08-27 07:48:02,3390150588082,0,4,1,4258200
2025-08-24 16:31:52,3666057033858,0,4,1,4259596
2025-08-27 08:21:54,4005900547316,0,8,1,4258125
2025-08-26 12:01:12,4005900966254,0,3,0,4264942
2025-08-24 16:31:38,3666057217340,0,3,1,4259593
2025-08-27 08:17:50,7290118208877,0,7,1,4257620
2025-08-24 15:18:05,7290010065295,0,1,1,4258575
2025-08-27 07:49:08,7290104965500,0,11,0,4120406
2025-08-26 16:52:35,3614273370547,0,4,1,4266276
2025-08-27 08:21:23,7290114965675,0,8,1,4258087
2025-08-27 16:26:52,7290119919703,0,4,1,4258058
2025-08-27 07:48:02,4005900966254,0,4,1,4258200
2025-08-27 08:21:44,7290114963022,0,3,1,4258114
2025-08-24 16:32:39,3264680034473,0,8,1,4259625
2025-08-27 08:20:34,8714789733289,0,8,1,4258026
2025-08-27 07:48:02,8809255785777,0,4,1,4258200
2025-08-27 07:48:02,7290113823440,0,4,1,4258200
2025-08-27 08:21:31,7290114969871,0,3,1,4258097
2025-08-27 08:18:51,8001841618371,0,3,1,4257722
2025-08-27 07:49:08,7290103443245,0,11,0,4120406
2025-08-27 07:49:08,7290106820227,0,11,0,4120406
2025-08-27 07:48:02,8809255780253,0,4,1,4258200
2025-08-27 07:49:08,3600524165222,0,11,0,4120406
2025-08-24 16:31:38,3380810648454,0,3,1,4259593
2025-08-27 07:49:08,4059729490568,0,11,0,4120406
2025-08-27 16:26:52,7290120669833,0,4,1,4258058
2025-08-27 08:19:03,4084500739253,0,1,1,4257904
2025-08-24 14:18:17,7613036984515,0,1,1,4258720
2025-08-24 16:31:44,3614273926836,0,3,1,4259594
2025-08-27 07:49:08,5060599189574,0,11,0,4120406
2025-08-24 16:31:52,3666057216886,0,4,1,4259596
2025-08-24 16:33:46,3600523985326,0,3,1,4259714
2025-08-27 07:48:02,7290119919284,0,4,1,4258200
2025-08-25 08:02:15,7290017637853,0,8,1,4260226
2025-08-27 08:21:42,7290119912377,0,8,1,4258111
2025-08-27 07:48:02,3600542366113,0,4,1,4258200
2025-08-27 16:26:52,7290120663893,0,4,1,4258058
2025-08-27 07:49:08,3264680034503,0,11,0,4120406
2025-08-27 16:26:52,7290118209713,0,4,1,4258058
2025-08-24 15:18:05,7290018516348,0,1,1,4258575
2025-08-27 07:49:08,8710908371509,0,11,0,4120406
2025-08-27 07:48:02,8809738325292,0,4,1,4258200
2025-08-27 07:49:08,7290103443146,0,11,0,4120406
2025-08-27 16:26:52,7290114964111,0,4,1,4258058
2025-08-24 16:39:30,7290012350252,0,3,1,4259874
2025-08-27 07:49:08,7290110456115,0,11,0,4120406
2025-08-27 07:49:08,7290111598067,0,11,0,4120406
2025-08-26 13:51:46,0885190821099,0,3,1,4259602
2025-08-27 07:49:08,3600542367936,0,11,0,4120406
2025-08-27 16:26:52,7290114965002,0,4,1,4258058
2025-08-27 07:48:02,8809576261608,0,4,1,4258200
2025-08-27 07:49:08,840117807976,0,11,0,4120406
2025-08-27 07:48:02,7290019440635,0,4,1,4258200
2025-08-27 16:26:52,7290120933606,0,4,1,4258058
2025-08-26 08:51:28,7290110115227,0,1,0,4263093
2025-08-24 16:31:44,30148130,0,3,1,4259594
2025-08-27 08:17:48,5000204153903,0,8,1,4257617
2025-08-27 16:26:52,7290118206880,0,4,1,4258058
2025-08-19 17:02:35,7290118209041,0,7,1,4254374
2025-08-27 07:49:08,850005353294,0,11,0,4120406
2025-08-24 16:38:30,3390150573194,0,8,1,4259804
2025-08-27 16:26:52,7290119916979,0,4,1,4258058
2025-08-27 07:49:08,8809647390015,0,11,0,4120406
2025-08-27 07:49:08,020714859459,0,11,0,4120406
2025-08-27 07:49:08,192333088999,0,11,0,4120406
2025-08-27 07:48:02,3600542385312,0,4,1,4258200
2025-08-27 08:18:05,7290017031477,0,3,1,4257648
2025-08-27 08:20:02,7290017917450,0,3,1,4257985
2025-08-25 09:00:15,192333224649,0,3,1,4259928
2025-08-27 14:32:48,7290121805247,0,8,1,4269462
2025-08-27 16:26:52,7290113823563,0,4,1,4258058
2025-08-25 09:03:07,7290119913244,0,2,1,4257592
2025-08-26 16:52:35,3605532533919,0,4,1,4266276
2025-08-27 16:26:52,7290119918690,0,4,1,4258058
2025-08-27 16:26:52,7290119919680,0,4,1,4258058
2025-08-24 08:26:12,7290018830581,0,2,1,4257553
2025-08-24 16:39:38,7290104964220,0,8,1,4259884
2025-08-24 16:33:23,3600524197742,0,3,1,4259686
2025-08-27 16:26:52,7290118203575,0,4,1,4258058
2025-08-27 08:20:29,033200976424,0,3,1,4258020
2025-08-27 07:49:08,7290104966101,0,11,0,4120406
2025-08-25 14:04:46,7290113823273,0,8,1,4262097
2025-08-27 07:48:02,7290118209638,0,4,1,4258200
2025-08-27 16:26:52,7290119914432,0,4,1,4258058
2025-08-24 08:26:05,7290018124321,0,8,1,4257542
2025-08-24 08:26:17,7290102742240,0,3,1,4257560
2025-08-25 15:02:34,010181040764,0,2,0,4262573
2025-08-27 07:49:08,3264680024993,0,11,0,4120406
2025-08-24 16:38:40,3390150574733,0,4,1,4259808
2025-08-27 07:49:08,7290104969881,0,11,0,4120406
2025-08-27 07:48:02,3600524165222,0,4,1,4258200
2025-08-27 07:48:02,5060365798061,0,4,1,4258200
2025-08-24 16:38:27,9007867766316,0,8,1,4259800
2025-08-24 08:25:59,7290018365748,0,2,1,4257533
2025-08-27 16:26:52,7290119918102,0,4,1,4258058
2025-08-27 16:26:52,7290120934788,0,4,1,4258058
2025-08-24 08:45:11,7290111090677,0,2,1,4258164
2025-08-27 07:49:08,887167539594,0,11,0,4120406
2025-08-27 16:26:52,7290103449766,0,4,1,4258058
2025-08-21 13:46:41,8000500256213,0,3,1,4256402
2025-08-27 08:21:03,7290111593864,0,8,1,4258062
2025-08-27 08:22:14,7290017873688,0,3,1,4258150
2025-08-27 07:48:02,7290104965937,0,4,1,4258200
2025-08-27 08:17:57,7290112000798,0,8,1,4257633
2025-08-27 16:26:52,7290118203247,0,4,1,4258058
2025-08-27 07:48:02,887167610620,0,4,1,4258200
2025-08-27 16:26:52,7290113860605,0,4,1,4258058
2025-08-27 07:49:08,30152212,0,11,0,4120406
2025-08-27 08:20:18,8423207208680,0,8,1,4258006
2025-08-27 07:48:02,3380810446968,0,4,1,4258200
2025-08-27 07:48:02,7290110453732,0,4,1,4258200
2025-08-27 16:26:52,7290120665002,0,4,1,4258058
2025-08-26 09:48:19,7290111600548,0,3,1,4263698
2025-08-27 07:48:02,7290005657597,0,4,1,4258200
2025-08-24 08:26:02,3331300097382,0,8,1,4257537
2025-08-27 07:48:02,8809255788402,0,4,1,4258200
2025-08-27 16:26:52,7290119918942,0,4,1,4258058
2025-08-27 07:48:02,7290104969874,0,4,1,4258200
2025-08-27 16:26:52,7290111591686,0,4,1,4258058
2025-08-26 08:51:27,7290116536217,0,3,0,4263092
2025-08-27 07:48:02,7290005657672,0,4,1,4258200
2025-08-27 08:18:58,8700216421928,0,1,1,4257897
2025-01-01 00:05:01,5391523057936,0,3,1,3990138
2025-08-27 07:49:08,3600524125738,0,11,0,4120406
2025-08-27 08:18:51,8006540299210,0,3,1,4257722
2025-08-27 16:26:52,7290109315126,0,4,1,4258058
2025-08-27 16:26:52,7290118203476,0,4,1,4258058
2025-08-25 15:18:24,7290115044638,0,8,1,4262715
2025-08-27 07:48:02,5060895830583,0,4,1,4258200
2025-08-27 07:48:02,020714800857,0,4,1,4258200
2025-08-27 07:49:08,7290120934252,0,11,0,4120406
2025-08-21 09:46:41,7290013863591,0,3,1,4255397
2025-08-24 16:38:21,9007867738016,0,4,1,4259791
2025-08-27 08:19:20,8700216704694,0,8,1,4257928
2025-08-27 16:26:52,7290113822849,0,4,1,4258058
2025-08-25 11:02:46,7290111346538,0,3,1,4261708
2025-08-27 16:26:52,7290118209348,0,4,1,4258058
2025-08-27 07:49:08,3264680023323,0,11,0,4120406
2025-08-24 16:38:40,3390150585272,0,4,1,4259808
2025-08-26 16:52:35,3605530931663,0,4,1,4266276
2025-08-25 09:00:15,192333235362,0,3,1,4259928
2025-08-27 16:26:52,7290109315133,0,4,1,4258058
2025-08-24 16:31:52,3666057247422,0,4,1,4259596
2025-08-27 16:26:52,7290113850088,0,4,1,4258058
2025-08-27 07:48:02,9007867766316,0,4,1,4258200
2025-08-27 08:20:34,8693495052177,0,8,1,4258026
2025-08-27 07:48:02,09451012,0,4,1,4258200
2025-08-27 16:26:52,7290113712188,0,4,1,4258058
2025-08-27 16:26:52,7290113810884,0,4,1,4258058
2025-08-25 11:02:46,7290000197425,0,3,1,4261708
2025-08-27 07:49:08,4059729349156,0,11,0,4120406
2025-08-27 16:26:52,7290108452174,0,4,1,4258058
2025-08-27 08:18:38,8700216331753,0,3,1,4257703
2025-08-27 16:26:52,5607324999215,0,4,1,4258058
2025-08-27 16:26:52,7290119919345,0,4,1,4258058
2025-08-27 07:48:02,3600542387217,0,4,1,4258200
2025-08-27 08:22:23,9351343056034,0,3,1,4258161
2025-08-27 07:48:02,719565463891,0,4,1,4258200
2025-08-27 16:26:52,7290120932746,0,4,1,4258058
2025-08-27 07:48:02,887167357433,0,4,1,4258200
2025-08-24 16:27:54,3614272022942,0,4,1,4259586
2025-08-27 07:49:08,3600524012601,0,11,0,4120406
2025-08-24 13:01:30,3838824127361,0,8,1,4258681
2025-08-25 08:59:52,887167485556,0,4,1,4259903
2025-08-25 15:18:24,7290017637921,0,8,1,4262714
2025-08-27 07:49:08,3574661287201,0,11,0,4120406
2025-01-01 00:05:01,7290015733939,0,3,1,3990138
2025-08-24 08:26:09,7290119020638,0,8,1,4257549
2025-08-26 13:47:25,5012583105084,0,2,1,4265559
2025-08-27 07:49:08,7290111597947,0,11,0,4120406
2025-08-27 07:48:02,074764652362,0,4,1,4258200
2025-08-24 08:45:11,7290111099762,0,2,1,4258165
2025-08-27 07:49:08,7290110457136,0,11,0,4120406
2025-08-27 07:49:08,3600523967131,0,11,0,4120406
2025-08-27 07:49:08,7290104964213,0,11,0,4120406
2025-08-27 16:26:52,7290113823310,0,4,1,4258058
2025-08-27 07:48:02,20714800888,0,4,1,4258200
2025-08-27 16:26:52,7296179029406,0,4,1,4258058
2025-08-27 07:49:08,9005800379654,0,11,0,4120406
2025-08-27 07:48:02,3614273924061,0,4,1,4258200
2025-08-25 09:03:07,3390150591501,0,2,1,4257592
2025-08-27 16:26:52,7290114965170,0,4,1,4258058
2025-08-26 08:39:23,4064941009146,0,4,1,4259527
2025-08-24 16:31:44,3614274426533,0,3,1,4259594
2025-08-24 16:27:52,3605532972640,0,4,1,4259584
2025-08-27 07:49:08,773602655816,0,11,0,4120406
2025-08-27 16:26:52,7290113821675,0,4,1,4258058
2025-08-27 08:21:21,7290114969765,0,1,1,4258085
2025-08-26 13:51:46,0885190821235,0,3,1,4259602
2025-08-27 07:48:02,3600523953677,0,4,1,4258200
2025-08-27 07:49:08,3614274426533,0,11,0,4120406
2025-08-27 08:20:08,8720689029070,0,3,1,4257993
2025-08-27 07:48:02,3666057177651,0,4,1,4258200
2025-08-24 08:26:19,7290106950580,0,2,1,4257564
2025-08-24 16:32:39,3264680043383,0,8,1,4259625
2025-08-27 07:49:08,3614274231236,0,11,0,4120406
2025-08-27 16:26:52,7290113860612,0,4,1,4258058
2025-08-26 13:51:46,0885190812677,0,3,1,4259602
2025-08-27 08:19:48,7290010748860,0,3,1,4257967
2025-08-27 07:48:02,773602655816,0,4,1,4258200
2025-08-27 16:26:52,7290120938175,0,4,1,4258058
2025-08-27 07:49:08,30095250,0,11,0,4120406
2025-08-24 16:26:35,3350900001865,0,3,1,4259530
2025-08-27 07:49:08,3574661317021,0,11,0,4120406
2025-08-24 08:27:44,7290017242279,0,3,1,4257586
2025-08-24 16:27:54,3605530931663,0,4,1,4259586
2025-08-27 16:26:52,7290114965019,0,4,1,4258058
2025-08-27 16:26:52,7290118209263,0,4,1,4258058
2025-08-27 08:21:51,4005900431776,0,8,1,4258122
2025-08-27 08:19:02,4056800777709,0,8,1,4257902
2025-08-26 08:51:37,8006540892855,0,3,1,4263107
2025-08-27 07:48:02,5019607247270,0,4,1,4258200
2025-08-24 16:31:38,3380812800546,0,3,1,4259593
2025-08-27 07:49:08,074764638212,0,11,0,4120406
2025-08-24 16:38:30,3390150588631,0,8,1,4259804
2025-08-24 16:27:56,3614274280166,0,4,1,4259588
2025-08-27 07:49:08,3574661255873,0,11,0,4120406
2025-08-27 07:48:02,30148130,0,4,1,4258200
2025-08-27 08:20:46,8718951689848,0,8,1,4258041
2025-08-24 08:45:30,7290012015199,0,2,1,4258194
2025-08-27 07:48:02,5060895839265,0,4,1,4258200
2025-08-27 07:48:02,4935421656351,0,4,1,4258200
2025-08-27 07:48:02,074764301109,0,4,1,4258200
2025-08-24 16:34:02,3600522251750,0,4,1,4259734
2025-08-27 16:26:52,7290120930346,0,4,1,4258058
2025-08-27 07:49:08,8809679690039,0,11,0,4120406
2025-08-24 16:38:51,5201178044666,0,4,1,4259823
2025-08-27 07:49:08,7290110456122,0,11,0,4120406
2025-08-27 08:17:47,7290020092182,0,2,1,4257615
2025-08-27 07:48:02,3380810332292,0,4,1,4258200
2025-08-27 07:48:02,785364600287,0,4,1,4258200
2025-08-27 08:21:54,4005900037909,0,8,1,4258125
2025-08-27 08:18:05,7290113560352,0,3,1,4257648
2025-08-27 07:48:02,30151857,0,4,1,4258200
2025-08-27 08:18:08,7290111347757,0,8,1,4257653
2025-08-27 07:48:02,9007867766323,0,4,1,4258200
2025-08-25 09:03:07,3264680012525,0,2,1,4257592
2025-08-27 07:49:08,3264680029028,0,11,0,4120406
2025-08-24 16:31:44,3614274160659,0,3,1,4259594
2025-08-27 07:48:02,7296179008036,0,4,1,4258200
2025-08-27 07:49:08,027131988137,0,11,0,4120406
2025-08-27 16:26:52,7290113810860,0,4,1,4258058
2025-08-26 11:03:39,7702018469802,0,3,1,4264770
2025-08-25 08:59:52,887167539525,0,4,1,4259903
2025-08-27 08:18:21,3838824171548,0,3,1,4257675
2025-08-24 16:27:52,3147758030211,0,4,1,4259584
2025-08-27 08:19:11,8006540231142,0,1,1,4257916
2025-08-27 07:48:02,3666057327476,0,4,1,4258200
2025-08-27 07:48:02,3264680021770,0,4,1,4258200
2025-08-27 07:48:02,7290019440659,0,4,1,4258200
2025-08-24 16:31:44,4935421656351,0,3,1,4259594
2025-08-27 08:20:31,8718951650855,0,8,1,4258023
2025-08-24 16:27:54,30148130,0,4,1,4259586
2025-08-25 09:00:23,887167279995,0,4,1,4259941
2025-08-27 07:48:02,7290113823006,0,4,1,4258200
2025-08-24 16:31:44,3605530314114,0,3,1,4259594
2025-08-27 07:48:02,020714904111,0,4,1,4258200
2025-08-27 07:48:02,8809647394464,0,4,1,4258200
2025-08-26 08:39:23,850005353317,0,4,1,4259528
2025-08-27 07:49:08,7290019075660,0,11,0,4120406
2025-08-24 13:01:30,3838824127644,0,8,1,4258681
2025-08-24 16:38:40,3390150591747,0,4,1,4259808
2025-08-27 07:48:02,3666057064555,0,4,1,4258200
2025-08-27 07:48:02,4064665090017,0,4,1,4258200
2025-08-27 07:48:02,5060422297308,0,4,1,4258200
2025-08-25 08:59:52,887167561861,0,4,1,4259903
2025-08-27 07:49:08,3600542449656,0,11,0,4120406
2025-08-27 16:26:52,7290120935648,0,4,1,4258058
2025-08-27 07:48:02,785364300125,0,4,1,4258200
2025-08-27 16:26:52,7290113711839,0,4,1,4258058
2025-08-27 07:49:08,20714777647,0,11,0,4120406
2025-08-27 07:49:08,3666057136641,0,11,0,4120406
2025-08-27 07:48:02,7290119919895,0,4,1,4258200
2025-08-27 07:48:02,30102590,0,4,1,4258200
2025-08-19 17:02:35,7290111142239,0,7,1,4254374
2025-08-27 07:49:08,3666057014840,0,11,0,4120406
2025-08-27 14:32:48,7290120937079,0,8,1,4269462
2025-08-24 16:31:38,3380810354294,0,3,1,4259593
2025-08-27 16:26:52,7290113823174,0,4,1,4258058
2025-08-27 07:48:02,7290118209218,0,4,1,4258200
2025-08-24 16:38:51,4005900966254,0,4,1,4259823
2025-08-27 07:49:08,4059729466808,0,11,0,4120406
2025-08-27 07:49:08,7290113822986,0,11,0,4120406
2025-08-26 08:55:17,7290119918119,0,3,1,4262090
2025-08-24 16:38:30,3390150583124,0,8,1,4259804
2025-08-27 16:26:52,7290106950399,0,4,1,4258058
2025-08-27 07:49:08,7290110457600,0,11,0,4120406
2025-08-27 12:04:02,7290015381635,0,3,1,4268984
2025-08-27 16:26:52,7290119918959,0,4,1,4258058
2025-08-27 07:49:08,0885190810017,0,11,0,4120406
2025-08-27 08:21:36,7290120930988,0,2,1,4258103
2025-08-25 08:59:51,7290001229231,0,8,1,4259900
2025-08-27 08:18:27,3600524163099,0,3,1,4257686
2025-08-27 07:48:02,3390150562945,0,4,1,4258200
2025-08-27 16:26:52,7290113829930,0,4,1,4258058
2025-08-27 07:48:02,7290111598098,0,4,1,4258200
2025-08-27 16:26:52,7290120937000,0,4,1,4258058
2025-08-27 07:48:02,8809255780185,0,4,1,4258200
2025-08-27 08:21:34,7290120664951,0,8,1,4258101
2025-08-27 07:48:02,3614273370547,0,4,1,4258200
2025-08-24 08:45:15,4001638580229,0,2,1,4258171
2025-08-27 07:49:08,3390150585494,0,11,0,4120406
2025-08-27 08:20:15,8710103990345,0,3,1,4258002
2025-08-24 16:38:30,3390150585159,0,8,1,4259804
2025-08-27 07:49:08,3600542541411,0,11,0,4120406
2025-08-24 16:31:44,3614274170191,0,3,1,4259594
2025-08-24 08:26:00,3282770138801,0,8,1,4257534
2025-08-24 08:45:32,7610700614952,0,2,1,4258196
2025-08-27 07:48:02,3380810437843,0,4,1,4258200
2025-08-25 09:00:15,020714045159,0,4,1,4259927
2025-08-24 08:26:10,7290120932647,0,2,1,4257550
2025-08-27 08:19:16,5202300043052,0,7,1,4257922
2025-08-27 07:49:08,7290113823471,0,11,0,4120406
2025-08-24 08:26:05,3337875837149,0,2,1,4257543
2025-08-24 16:33:17,8720181047879,0,3,1,4259678
2025-08-27 08:18:22,5410091677992,0,8,1,4257678
2025-08-27 08:19:22,3014260281366,0,3,1,4257930
2025-08-27 07:49:08,3600524169688,0,11,0,4120406
2025-08-27 07:49:08,3600542597876,0,11,0,4120406
2025-08-24 16:38:51,4006000011394,0,4,1,4259823
2025-08-27 16:26:52,7290114963404,0,4,1,4258058
2025-08-27 16:26:52,7298171241695,0,4,1,4258058
2025-08-27 16:26:52,7290118201120,0,4,1,4258058
2025-08-24 16:39:34,7290104965890,0,3,1,4259880
2025-08-27 07:49:08,7290119918942,0,11,0,4120406
2025-08-27 08:18:21,3838824171449,0,3,1,4257675
2025-08-27 07:48:02,7290118209652,0,4,1,4258200
2025-08-27 08:21:32,7290118203186,0,8,1,4258098
2025-08-27 07:49:08,8809576261608,0,11,0,4120406
2025-08-26 08:51:36,8700216697569,0,3,1,4263105
2025-08-24 16:31:44,3614274150452,0,3,1,4259594
2025-08-27 07:49:08,5060599189567,0,11,0,4120406
2025-08-27 08:19:31,8720181090219,0,8,1,4257943
2025-08-26 08:51:26,8001060042094,0,3,0,4263091
2025-08-21 09:46:41,7290013237897,0,3,1,4255397
2025-08-27 07:49:08,3614274426465,0,11,0,4120406
2025-08-27 16:26:52,7290019310440,0,4,1,4258058
2025-08-27 16:26:52,7290119914425,0,4,1,4258058
2025-08-27 08:20:16,7290018894668,0,1,1,4258004
2025-08-27 07:48:02,3614274145250,0,4,1,4258200
2025-08-24 16:39:03,4006000072111,0,3,1,4259839
2025-08-27 13:32:38,7290120667457,0,8,1,4269133
2025-08-24 08:26:07,7290016299236,0,1,1,4257545
2025-08-27 08:18:22,4015100709889,0,8,1,4257677
2025-08-27 07:49:08,3666057229855,0,11,0,4120406
2025-08-27 07:49:08,3390150580369,0,11,0,4120406
2025-08-27 07:48:02,3390150595318,0,4,1,4258200
2025-08-27 07:48:02,7290005587825,0,4,1,4258200
2025-08-24 12:17:28,7290016866650,0,8,1,4258577
2025-08-24 08:25:59,7290015318419,0,2,1,4257533
2025-08-27 16:26:52,7290120933194,0,4,1,4258058
2025-08-24 16:38:40,3390150585579,0,4,1,4259808
2025-08-27 07:49:08,7290104965937,0,11,0,4120406
2025-08-27 07:49:08,3666057177644,0,11,0,4120406
2025-08-24 16:38:40,3390150573200,0,4,1,4259808
2025-08-24 16:38:30,3390150590979,0,8,1,4259804
2025-08-24 08:26:07,7290118550303,0,1,1,4257545
2025-08-27 07:49:08,7290111609206,0,11,0,4120406
2025-08-27 08:17:50,7290108455557,0,7,1,4257620
2025-08-27 07:49:08,3600542232036,0,11,0,4120406
2025-08-27 16:26:52,7290118203209,0,4,1,4258058
2025-08-27 07:49:08,3600524188672,0,11,0,4120406
2025-08-24 16:31:52,3666057019050,0,4,1,4259596
2025-08-27 08:19:02,4056800779413,0,8,1,4257902
2025-08-26 16:52:35,3614272049154,0,4,1,4266276
2025-08-27 08:18:55,8700216179119,0,3,1,4257728
2025-08-24 08:26:05,3337875795265,0,2,1,4257543
2025-08-27 07:48:02,3390150581878,0,4,1,4258200
2025-08-27 08:17:41,7290018770771,0,3,1,4257603
2025-01-01 00:05:01,7290018132487,0,3,1,3990138
2025-08-24 16:31:52,3666057177651,0,4,1,4259596
2025-08-27 16:26:52,7290119918676,0,4,1,4258058
2025-08-27 07:49:08,8809968130130,0,11,0,4120406
2025-08-25 09:00:23,887167357433,0,3,1,4259942
2025-08-27 07:48:02,5060365798894,0,4,1,4258200
2025-08-27 16:26:52,7290114966092,0,4,1,4258058
2025-08-27 07:49:08,30147294,0,11,0,4120406
2025-08-27 08:18:31,4210201362982,0,3,1,4257692
2025-08-27 16:26:52,7290119916832,0,4,1,4258058
2025-08-27 16:26:52,7290109442013,0,4,1,4258058
2025-08-27 07:48:02,192333211779,0,4,1,4258200
2025-08-27 07:48:02,7290106293151,0,4,1,4258200
2025-08-27 07:48:02,9007867760338,0,4,1,4258200
2025-08-24 08:26:00,3282770207736,0,8,1,4257534
2025-08-25 09:00:23,027131988137,0,3,1,4259942
2025-01-01 00:05:01,7290000191645,0,3,1,3990138
2025-08-27 16:26:52,7290108450859,0,4,1,4258058
2025-08-27 16:26:52,7290113826014,0,4,1,4258058
2025-08-27 08:21:35,7290113829589,0,3,1,4258102
2025-08-27 07:48:02,7290104967221,0,4,1,4258200
2025-08-27 07:48:02,7290013986856,0,4,1,4258200
2025-08-24 16:31:52,3380810332315,0,4,1,4259596
2025-08-27 07:49:08,7290113823327,0,11,0,4120406
2025-08-27 07:49:08,7290118209911,0,11,0,4120406
2025-08-24 16:38:30,3390150583247,0,8,1,4259804
2025-08-24 16:31:51,3614274158540,0,4,1,4259595
2025-08-27 07:49:08,887167610637,0,11,0,4120406
2025-08-24 16:31:52,3666057098031,0,4,1,4259596
2025-08-24 16:38:51,4005900416391,0,4,1,4259823
2025-08-27 08:18:08,5029053510811,0,8,1,4257653
2025-08-27 08:19:26,8717163858226,0,3,1,4257936
2025-08-19 14:01:48,5000159560566,0,3,1,4254087
2025-08-27 07:48:02,8720181047879,0,4,1,4258200
2025-08-25 09:00:15,20714777647,0,4,1,4259927
2025-08-27 16:26:52,7290114965637,0,4,1,4258058
2025-08-26 12:01:16,3600522251750,0,3,0,4264948
2025-08-24 16:31:38,3666057020070,0,3,1,4259593
2025-08-24 15:18:05,7290015155847,0,1,1,4258575
2025-08-27 07:49:08,7290119919581,0,11,0,4120406
2025-08-27 07:49:08,7290119913190,0,11,0,4120406
2025-08-27 07:48:02,7290104967016,0,4,1,4258200
2025-08-25 09:00:15,192333042809,0,4,1,4259927
2025-08-24 16:31:52,3666057177620,0,4,1,4259596
2025-08-27 07:48:02,7290119916917,0,4,1,4258200
2025-08-27 07:48:02,7290104964084,0,4,1,4258200
2025-08-26 13:47:25,8700216057417,0,1,1,4265558
2025-08-24 08:27:46,3499320013833,0,8,1,4257588
2025-08-27 07:48:02,3666057101960,0,4,1,4258200
2025-08-24 08:45:11,7290111093869,0,2,1,4258164
2025-08-27 16:26:52,7290118205104,0,4,1,4258058
